Transaction ID,Customer ID,Date,Product Category,Quantity,Price Per Unit,Payment Method,Store Location,Discount Applied,Age,Gender,Total Amount
T100808,C1150,2025-08-15 08:00:00,Groceries,4,320.16,Cash,Strasbourg,No,65,Other,1280.64
T101903,C1449,2025-08-15 10:00:00,Home Decor,9,406.56,Debit Card,Nice,No,74,Other,3659.04
T101177,C1300,2025-08-15 11:00:00,Groceries,6,89.49,Debit Card,Montpellier,No,60,Other,536.94
T101196,C1007,2025-08-15 12:00:00,Groceries,8,252.02,Debit Card,Montpellier,No,55,Other,2016.16
T101922,C1434,2025-08-15 18:00:00,Electronics,6,210.81,Digital Wallet,Nantes,Yes,18,Male,1264.86
T100838,C1140,2025-08-15 20:00:00,Beauty,7,25.28,Credit Card,Montpellier,No,24,Female,176.96
T101211,C1215,2025-08-16 05:00:00,Beauty,1,28.74,Credit Card,Toulouse,Yes,48,Other,28.74
T101375,C1458,2025-08-16 06:00:00,Home Decor,1,35.46,Debit Card,Lyon,Yes,35,Other,35.46
T101311,C1467,2025-08-16 08:00:00,Beauty,5,129.84,Credit Card,Nantes,No,74,Male,649.2
T100566,C1052,2025-08-16 10:00:00,Electronics,8,254.42,Digital Wallet,Lyon,Yes,36,Other,2035.36
T100718,C1034,2025-08-16 23:00:00,Electronics,7,93.33,Credit Card,Nantes,Yes,25,Female,653.31
T100418,C1400,2025-08-17 00:00:00,Electronics,6,82.83,Cash,Toulouse,Yes,62,Female,496.98
T101849,C1172,2025-08-17 05:00:00,Beauty,8,160.93,Credit Card,Nantes,No,71,Other,1287.44
T101180,C1281,2025-08-17 12:00:00,Home Decor,1,132.68,Cash,Nice,No,73,Male,132.68
T100659,C1221,2025-08-17 15:00:00,Groceries,2,315.49,Digital Wallet,Nice,No,55,Male,630.98
T101883,C1245,2025-08-17 16:00:00,Clothing,7,490.06,Debit Card,Paris,No,62,Other,3430.42
T100519,C1305,2025-08-17 21:00:00,Beauty,1,375.38,Cash,Montpellier,No,54,Female,375.38
T101769,C1260,2025-08-18 01:00:00,Electronics,6,44.42,Cash,Strasbourg,No,43,Other,266.52
T101710,C1254,2025-08-18 17:00:00,Beauty,3,46.48,Credit Card,Montpellier,No,38,Female,139.44
T101467,C1230,2025-08-18 19:00:00,Beauty,4,72.29,Debit Card,Montpellier,Yes,40,Male,289.16
T100650,C1399,2025-08-18 20:00:00,Groceries,5,250.35,Credit Card,Nice,No,61,Male,1251.75
T100452,C1191,2025-08-19 00:00:00,Groceries,6,359.58,Cash,Toulouse,No,32,Male,2157.48
T100514,C1476,2025-08-19 17:00:00,Groceries,1,215.82,Credit Card,Nantes,Yes,71,Male,215.82
T100251,C1233,2025-08-19 19:00:00,Groceries,5,499.46,Digital Wallet,Lyon,Yes,55,Other,2497.3
T100537,C1142,2025-08-20 02:00:00,Home Decor,1,86.15,Credit Card,Paris,No,72,Other,86.15
T101708,C1470,2025-08-20 06:00:00,Home Decor,6,436.87,Cash,Nice,No,69,Female,2621.22
T101093,C1285,2025-08-20 07:00:00,Clothing,3,323.99,Cash,Lyon,No,36,Male,971.97
T101910,C1060,2025-08-20 09:00:00,Groceries,1,166.32,Credit Card,Paris,No,69,Male,166.32
T100896,C1190,2025-08-20 20:00:00,Beauty,6,409.03,Cash,Strasbourg,No,28,Other,2454.18
T100763,C1368,2025-08-20 20:00:00,Home Decor,1,21.24,Debit Card,Toulouse,Yes,29,Female,21.24
T100925,C1232,2025-08-21 08:00:00,Beauty,2,120.64,Debit Card,Lyon,No,49,Other,241.28
T101245,C1299,2025-08-21 16:00:00,Clothing,9,393.9,Cash,Paris,No,67,Female,3545.1
T101921,C1171,2025-08-21 16:00:00,Beauty,7,481.07,Debit Card,Nantes,Yes,56,Female,3367.49
T100102,C1269,2025-08-21 16:00:00,Clothing,3,417.33,Digital Wallet,Lyon,No,67,Other,1251.99
T100538,C1091,2025-08-21 19:00:00,Clothing,7,369.3,Digital Wallet,Marseille,No,58,Other,2585.1
T101121,C1033,2025-08-21 20:00:00,Home Decor,5,413.53,Digital Wallet,Toulouse,No,45,Female,2067.65
T101591,C1116,2025-08-22 10:00:00,Clothing,4,204.76,Digital Wallet,Marseille,No,18,Other,819.04
T101558,C1050,2025-08-22 22:00:00,Clothing,4,263.96,Digital Wallet,Nice,No,47,Other,1055.84
T100296,C1246,2025-08-22 22:00:00,Groceries,7,273.72,Digital Wallet,Marseille,No,41,Male,1916.04
T100970,C1460,2025-08-23 00:00:00,Home Decor,1,320.86,Cash,Montpellier,No,55,Other,320.86
T101273,C1281,2025-08-23 11:00:00,Beauty,1,326.8,Digital Wallet,Montpellier,No,38,Other,326.8
T101164,C1021,2025-08-23 12:00:00,Clothing,1,311.08,Debit Card,Nantes,Yes,74,Female,311.08
T100020,C1149,2025-08-24 14:00:00,Electronics,3,448.07,Debit Card,Nice,No,23,Other,1344.21
T100019,C1130,2025-08-24 15:00:00,Electronics,6,154.63,Digital Wallet,Nantes,No,27,Female,927.78
T101806,C1234,2025-08-24 23:00:00,Beauty,2,146.9,Credit Card,Marseille,No,61,Female,293.8
T100080,C1034,2025-08-25 00:00:00,Beauty,8,107.87,Credit Card,Nantes,No,71,Female,862.96
T100458,C1476,2025-08-25 01:00:00,Beauty,9,390.05,Digital Wallet,Marseille,No,49,Female,3510.45
T101676,C1221,2025-08-25 01:00:00,Home Decor,6,294.64,Digital Wallet,Strasbourg,No,43,Female,1767.84
T101187,C1349,2025-08-25 01:00:00,Beauty,7,49.37,Credit Card,Toulouse,No,22,Female,345.59
T101331,C1299,2025-08-25 08:00:00,Electronics,6,165.33,Digital Wallet,Lyon,No,66,Other,991.98
T101907,C1016,2025-08-25 13:00:00,Clothing,6,266.25,Digital Wallet,Lyon,No,24,Female,1597.5
T100915,C1202,2025-08-25 19:00:00,Groceries,5,267.27,Debit Card,Paris,No,26,Male,1336.35
T101987,C1476,2025-08-25 20:00:00,Groceries,7,12.74,Digital Wallet,Nice,No,53,Male,89.18
T100606,C1128,2025-08-26 06:00:00,Beauty,5,115.43,Cash,Strasbourg,No,23,Other,577.15
T100782,C1099,2025-08-26 07:00:00,Home Decor,2,393.06,Cash,Marseille,Yes,22,Male,786.12
T101942,C1215,2025-08-26 07:00:00,Beauty,5,180.79,Credit Card,Toulouse,No,18,Other,903.95
T100486,C1280,2025-08-26 19:00:00,Beauty,2,40.82,Cash,Montpellier,Yes,42,Other,81.64
T101685,C1358,2025-08-27 02:00:00,Beauty,6,54.33,Credit Card,Nice,No,70,Other,325.98
T101369,C1320,2025-08-27 08:00:00,Beauty,3,137.95,Debit Card,Nice,Yes,35,Male,413.85
T101605,C1417,2025-08-27 12:00:00,Groceries,5,65.84,Cash,Strasbourg,No,23,Female,329.2
T101787,C1058,2025-08-27 22:00:00,Clothing,5,105.84,Credit Card,Nice,No,34,Male,529.2
T100941,C1223,2025-08-28 00:00:00,Beauty,9,15.99,Debit Card,Montpellier,No,74,Male,143.91
T101275,C1225,2025-08-28 10:00:00,Home Decor,5,478.33,Cash,Montpellier,Yes,65,Other,2391.65
T101389,C1372,2025-08-29 00:00:00,Electronics,7,454.09,Credit Card,Strasbourg,No,38,Male,3178.63
T100045,C1270,2025-08-29 02:00:00,Electronics,3,407.14,Digital Wallet,Paris,No,20,Male,1221.42
T100913,C1373,2025-08-29 02:00:00,Clothing,7,124.88,Credit Card,Lyon,No,47,Male,874.16
T101315,C1334,2025-08-29 02:00:00,Clothing,7,423.87,Debit Card,Toulouse,No,44,Female,2967.09
T100051,C1363,2025-08-29 09:00:00,Beauty,3,278.41,Credit Card,Toulouse,No,23,Other,835.23
T100411,C1276,2025-08-29 10:00:00,Beauty,2,226.96,Debit Card,Paris,No,30,Male,453.92
T101379,C1418,2025-08-29 15:00:00,Clothing,7,114.66,Cash,Montpellier,No,59,Male,802.62
T101143,C1359,2025-08-29 17:00:00,Beauty,4,21.25,Cash,Strasbourg,No,52,Female,85.0
T101546,C1323,2025-08-30 00:00:00,Home Decor,6,306.81,Credit Card,Toulouse,Yes,41,Male,1840.86
T100180,C1358,2025-08-30 00:00:00,Beauty,1,345.28,Digital Wallet,Lyon,Yes,42,Female,345.28
T100113,C1207,2025-08-30 03:00:00,Groceries,7,329.18,Credit Card,Nice,No,74,Other,2304.26
T100395,C1348,2025-08-30 04:00:00,Beauty,1,144.13,Digital Wallet,Paris,No,44,Other,144.13
T101551,C1126,2025-08-30 06:00:00,Electronics,2,428.04,Digital Wallet,Toulouse,No,69,Female,856.08
T101062,C1305,2025-08-30 16:00:00,Groceries,1,330.27,Cash,Marseille,Yes,32,Other,330.27
T101343,C1046,2025-08-30 19:00:00,Electronics,1,189.96,Digital Wallet,Marseille,No,36,Female,189.96
T100286,C1384,2025-08-30 23:00:00,Groceries,8,59.13,Credit Card,Lyon,No,44,Other,473.04
T100042,C1475,2025-08-31 12:00:00,Clothing,3,335.93,Digital Wallet,Nice,No,50,Other,1007.79
T100955,C1185,2025-08-31 14:00:00,Groceries,5,392.73,Debit Card,Nice,Yes,32,Female,1963.65
T100210,C1242,2025-08-31 18:00:00,Home Decor,1,245.2,Digital Wallet,Lyon,No,35,Other,245.2
T100235,C1282,2025-08-31 18:00:00,Clothing,8,68.07,Debit Card,Nantes,No,59,Other,544.56
T100642,C1046,2025-08-31 22:00:00,Groceries,9,416.92,Debit Card,Lyon,No,27,Female,3752.28
T101934,C1329,2025-09-01 03:00:00,Home Decor,3,243.23,Digital Wallet,Montpellier,No,61,Other,729.69
T100467,C1348,2025-09-01 09:00:00,Groceries,9,282.87,Debit Card,Lyon,Yes,52,Female,2545.83
T101225,C1238,2025-09-01 11:00:00,Beauty,1,69.51,Credit Card,Strasbourg,No,31,Male,69.51
T101500,C1260,2025-09-01 20:00:00,Electronics,4,135.0,Debit Card,Marseille,Yes,62,Female,540.0
T101401,C1059,2025-09-02 02:00:00,Beauty,2,206.97,Debit Card,Toulouse,No,25,Other,413.94
T100281,C1053,2025-09-02 04:00:00,Beauty,2,340.94,Debit Card,Paris,No,35,Female,681.88
T101607,C1016,2025-09-02 06:00:00,Beauty,2,203.97,Digital Wallet,Nantes,No,22,Other,407.94
T101008,C1282,2025-09-02 09:00:00,Beauty,1,12.84,Cash,Paris,No,57,Male,12.84
T100320,C1348,2025-09-02 12:00:00,Beauty,7,180.65,Debit Card,Paris,No,51,Male,1264.55
T100691,C1395,2025-09-02 18:00:00,Clothing,4,425.14,Digital Wallet,Strasbourg,Yes,58,Male,1700.56
T101669,C1370,2025-09-02 21:00:00,Groceries,2,7.16,Credit Card,Toulouse,Yes,41,Male,14.32
T101509,C1114,2025-09-02 22:00:00,Groceries,9,216.16,Credit Card,Lyon,No,54,Other,1945.44
T101586,C1308,2025-09-03 00:00:00,Groceries,9,448.43,Cash,Strasbourg,Yes,68,Male,4035.87
T101859,C1309,2025-09-03 01:00:00,Groceries,7,199.4,Credit Card,Nantes,No,52,Male,1395.8
T100522,C1012,2025-09-03 05:00:00,Home Decor,5,52.58,Credit Card,Strasbourg,Yes,70,Other,262.9
T101050,C1033,2025-09-03 10:00:00,Electronics,6,209.36,Debit Card,Toulouse,No,18,Other,1256.16
T101743,C1329,2025-09-03 16:00:00,Clothing,6,465.75,Digital Wallet,Lyon,Yes,73,Male,2794.5
T100794,C1051,2025-09-03 18:00:00,Beauty,2,454.68,Digital Wallet,Lyon,No,61,Female,909.36
T101594,C1290,2025-09-03 18:00:00,Clothing,3,67.64,Debit Card,Toulouse,No,19,Male,202.92
T101049,C1287,2025-09-03 20:00:00,Home Decor,8,313.26,Debit Card,Paris,No,44,Other,2506.08
T100550,C1124,2025-09-04 01:00:00,Electronics,2,127.37,Credit Card,Toulouse,No,61,Other,254.74
T101582,C1398,2025-09-04 07:00:00,Electronics,5,250.43,Credit Card,Montpellier,Yes,65,Male,1252.15
T101292,C1330,2025-09-04 07:00:00,Beauty,9,497.17,Digital Wallet,Lyon,No,45,Female,4474.53
T101827,C1164,2025-09-04 09:00:00,Home Decor,2,356.55,Digital Wallet,Montpellier,No,20,Male,713.1
T101940,C1317,2025-09-04 13:00:00,Clothing,3,368.29,Digital Wallet,Lyon,Yes,40,Female,1104.87
T101593,C1424,2025-09-04 14:00:00,Home Decor,9,255.85,Debit Card,Paris,No,45,Female,2302.65
T100833,C1400,2025-09-04 22:00:00,Beauty,3,428.28,Cash,Nantes,No,26,Female,1284.84
T101139,C1373,2025-09-05 01:00:00,Groceries,5,236.54,Debit Card,Marseille,No,41,Male,1182.7
T100830,C1073,2025-09-05 14:00:00,Home Decor,6,398.22,Digital Wallet,Paris,No,51,Male,2389.32
T101504,C1331,2025-09-05 16:00:00,Electronics,2,38.56,Cash,Marseille,No,40,Other,77.12
T101449,C1434,2025-09-05 19:00:00,Groceries,7,294.01,Debit Card,Marseille,No,31,Male,2058.07
T101263,C1263,2025-09-05 21:00:00,Home Decor,7,262.49,Credit Card,Paris,Yes,72,Other,1837.43
T101484,C1122,2025-09-05 21:00:00,Electronics,3,115.36,Credit Card,Lyon,No,26,Female,346.08
T101312,C1219,2025-09-05 22:00:00,Groceries,7,478.18,Credit Card,Lyon,No,35,Male,3347.26
T101038,C1456,2025-09-06 23:00:00,Beauty,1,17.09,Credit Card,Lyon,No,71,Male,17.09
T101659,C1304,2025-09-07 04:00:00,Beauty,5,309.73,Debit Card,Toulouse,No,51,Female,1548.65
T100943,C1455,2025-09-07 04:00:00,Home Decor,2,460.93,Cash,Toulouse,Yes,42,Female,921.86
T101974,C1249,2025-09-07 13:00:00,Groceries,2,283.75,Debit Card,Toulouse,Yes,29,Male,567.5
T101026,C1258,2025-09-07 16:00:00,Clothing,8,105.48,Debit Card,Toulouse,No,34,Female,843.84
T101039,C1365,2025-09-07 18:00:00,Beauty,1,208.82,Debit Card,Lyon,No,35,Other,208.82
T101870,C1295,2025-09-07 19:00:00,Groceries,2,188.15,Debit Card,Lyon,No,42,Male,376.3
T100231,C1189,2025-09-07 20:00:00,Groceries,6,448.89,Debit Card,Nice,No,62,Male,2693.34
T100069,C1345,2025-09-08 04:00:00,Clothing,1,16.6,Digital Wallet,Paris,Yes,48,Other,16.6
T100201,C1236,2025-09-08 06:00:00,Electronics,1,112.32,Cash,Nice,No,18,Other,112.32
T101397,C1000,2025-09-08 08:00:00,Beauty,4,358.51,Debit Card,Toulouse,No,24,Female,1434.04
T100287,C1402,2025-09-08 10:00:00,Electronics,4,201.66,Credit Card,Montpellier,Yes,43,Other,806.64
T101799,C1449,2025-09-08 19:00:00,Groceries,9,220.84,Cash,Strasbourg,No,74,Other,1987.56
T100861,C1131,2025-09-08 22:00:00,Beauty,1,12.35,Cash,Toulouse,No,35,Male,12.35
T100013,C1458,2025-09-08 22:00:00,Beauty,7,358.78,Cash,Paris,No,44,Other,2511.46
T100507,C1103,2025-09-09 00:00:00,Groceries,1,186.54,Digital Wallet,Nantes,Yes,20,Other,186.54
T101305,C1228,2025-09-09 07:00:00,Clothing,4,147.53,Cash,Nantes,No,68,Other,590.12
T101036,C1084,2025-09-09 17:00:00,Groceries,3,356.54,Cash,Nice,Yes,59,Female,1069.62
T101719,C1091,2025-09-10 12:00:00,Beauty,4,414.88,Digital Wallet,Strasbourg,No,60,Male,1659.52
T100502,C1154,2025-09-10 23:00:00,Beauty,9,279.32,Debit Card,Lyon,No,65,Female,2513.88
T100496,C1287,2025-09-11 01:00:00,Beauty,3,498.36,Cash,Nice,Yes,23,Female,1495.08
T100405,C1168,2025-09-11 01:00:00,Electronics,2,109.55,Credit Card,Toulouse,No,74,Male,219.1
T100768,C1354,2025-09-11 02:00:00,Clothing,9,85.01,Cash,Toulouse,No,20,Other,765.09
T100661,C1022,2025-09-11 23:00:00,Clothing,6,486.71,Credit Card,Nantes,Yes,61,Other,2920.26
T101383,C1068,2025-09-12 08:00:00,Groceries,1,382.59,Credit Card,Paris,No,60,Male,382.59
T101303,C1030,2025-09-12 10:00:00,Electronics,6,300.11,Credit Card,Nice,No,56,Male,1800.66
T100881,C1219,2025-09-12 20:00:00,Home Decor,8,332.06,Cash,Nantes,Yes,59,Male,2656.48
T101540,C1315,2025-09-13 06:00:00,Groceries,4,260.69,Credit Card,Montpellier,No,57,Male,1042.76
T100576,C1371,2025-09-13 07:00:00,Electronics,5,230.47,Credit Card,Toulouse,Yes,65,Other,1152.35
T101784,C1201,2025-09-13 08:00:00,Groceries,9,409.9,Cash,Toulouse,No,41,Female,3689.1
T100479,C1415,2025-09-13 09:00:00,Home Decor,4,243.8,Cash,Montpellier,Yes,42,Male,975.2
T101865,C1370,2025-09-13 11:00:00,Clothing,1,70.25,Debit Card,Lyon,No,24,Other,70.25
T100609,C1000,2025-09-13 21:00:00,Home Decor,2,218.6,Digital Wallet,Strasbourg,Yes,19,Female,437.2
T101698,C1287,2025-09-14 04:00:00,Groceries,4,391.36,Credit Card,Lyon,Yes,21,Male,1565.44
T100264,C1496,2025-09-14 04:00:00,Home Decor,9,309.01,Debit Card,Lyon,Yes,33,Other,2781.09
T100140,C1498,2025-09-14 05:00:00,Beauty,2,258.73,Credit Card,Marseille,No,30,Male,517.46
T101711,C1327,2025-09-15 07:00:00,Clothing,8,244.03,Credit Card,Paris,No,51,Other,1952.24
T100957,C1177,2025-09-15 08:00:00,Groceries,3,67.69,Cash,Montpellier,No,41,Female,203.07
T100460,C1372,2025-09-15 08:00:00,Beauty,5,181.97,Credit Card,Lyon,No,37,Female,909.85
T101531,C1217,2025-09-15 10:00:00,Clothing,9,491.13,Cash,Nantes,No,62,Female,4420.17
T100097,C1043,2025-09-15 13:00:00,Groceries,7,218.01,Digital Wallet,Toulouse,Yes,29,Other,1526.07
T100968,C1416,2025-09-15 16:00:00,Groceries,9,245.76,Digital Wallet,Lyon,Yes,24,Male,2211.84
T100613,C1125,2025-09-15 20:00:00,Groceries,5,470.57,Digital Wallet,Paris,Yes,47,Male,2352.85
T100586,C1123,2025-09-15 21:00:00,Groceries,8,276.72,Cash,Nice,No,29,Male,2213.76
T101756,C1001,2025-09-17 00:00:00,Clothing,9,135.98,Digital Wallet,Nantes,Yes,56,Female,1223.82
T100508,C1416,2025-09-17 03:00:00,Electronics,7,122.35,Credit Card,Paris,No,65,Female,856.45
T101100,C1248,2025-09-17 05:00:00,Home Decor,5,24.96,Debit Card,Paris,No,21,Female,124.8
T101067,C1388,2025-09-17 06:00:00,Groceries,8,58.44,Credit Card,Toulouse,Yes,71,Other,467.52
T101287,C1197,2025-09-17 11:00:00,Electronics,4,71.84,Digital Wallet,Lyon,Yes,70,Other,287.36
T100654,C1340,2025-09-17 12:00:00,Clothing,4,72.5,Cash,Nantes,No,34,Female,290.0
T101004,C1062,2025-09-17 13:00:00,Clothing,6,156.18,Cash,Strasbourg,No,23,Female,937.08
T101539,C1103,2025-09-17 21:00:00,Groceries,4,31.7,Credit Card,Toulouse,Yes,49,Other,126.8
T100256,C1373,2025-09-18 00:00:00,Clothing,8,242.33,Digital Wallet,Montpellier,Yes,61,Female,1938.64
T100569,C1107,2025-09-18 04:00:00,Clothing,1,165.6,Credit Card,Nice,Yes,45,Other,165.6
T100047,C1445,2025-09-18 21:00:00,Groceries,8,457.6,Debit Card,Lyon,No,29,Male,3660.8
T100046,C1189,2025-09-19 04:00:00,Home Decor,5,427.43,Cash,Marseille,No,59,Female,2137.15
T100234,C1376,2025-09-19 06:00:00,Clothing,4,143.4,Cash,Paris,No,57,Other,573.6
T100910,C1302,2025-09-19 07:00:00,Clothing,1,207.08,Cash,Lyon,No,63,Female,207.08
T101007,C1314,2025-09-19 14:00:00,Home Decor,3,381.58,Cash,Marseille,No,57,Other,1144.74
T100139,C1138,2025-09-19 18:00:00,Electronics,3,247.21,Cash,Paris,No,53,Other,741.63
T100907,C1159,2025-09-19 21:00:00,Electronics,4,156.08,Digital Wallet,Montpellier,No,57,Female,624.32
T100081,C1205,2025-09-19 23:00:00,Beauty,5,254.51,Cash,Paris,Yes,65,Male,1272.55
T101189,C1318,2025-09-20 03:00:00,Groceries,6,359.25,Digital Wallet,Nice,No,30,Male,2155.5
T100372,C1303,2025-09-20 11:00:00,Groceries,3,292.49,Credit Card,Nice,No,43,Male,877.47
T100506,C1272,2025-09-20 15:00:00,Clothing,3,21.55,Credit Card,Nice,No,31,Male,64.65
T100786,C1402,2025-09-20 15:00:00,Beauty,8,329.11,Cash,Toulouse,Yes,32,Other,2632.88
T100407,C1160,2025-09-20 20:00:00,Groceries,6,93.53,Debit Card,Marseille,Yes,39,Female,561.18
T100378,C1119,2025-09-20 21:00:00,Clothing,1,5.64,Digital Wallet,Montpellier,No,70,Female,5.64
T101231,C1014,2025-09-21 00:00:00,Beauty,3,127.14,Digital Wallet,Lyon,No,33,Male,381.42
T100872,C1201,2025-09-21 01:00:00,Clothing,1,306.72,Debit Card,Paris,Yes,43,Male,306.72
T100426,C1374,2025-09-21 05:00:00,Electronics,1,246.86,Debit Card,Lyon,No,52,Other,246.86
T100299,C1202,2025-09-21 05:00:00,Beauty,1,69.24,Cash,Paris,No,57,Male,69.24
T101087,C1251,2025-09-21 16:00:00,Clothing,7,348.14,Digital Wallet,Montpellier,No,59,Male,2436.98
T101136,C1335,2025-09-21 17:00:00,Electronics,8,411.68,Credit Card,Nice,No,42,Other,3293.44
T101524,C1199,2025-09-21 18:00:00,Clothing,8,181.2,Credit Card,Lyon,No,24,Female,1449.6
T100436,C1282,2025-09-21 21:00:00,Groceries,3,227.76,Digital Wallet,Toulouse,No,56,Male,683.28
T100551,C1149,2025-09-21 21:00:00,Beauty,9,375.45,Cash,Paris,No,55,Female,3379.05
T100342,C1266,2025-09-22 02:00:00,Beauty,7,390.87,Cash,Strasbourg,No,29,Female,2736.09
T101905,C1200,2025-09-22 14:00:00,Beauty,7,360.11,Cash,Strasbourg,Yes,30,Male,2520.77
T101831,C1075,2025-09-22 21:00:00,Clothing,1,361.18,Debit Card,Montpellier,No,39,Male,361.18
T100500,C1449,2025-09-23 01:00:00,Beauty,2,29.33,Debit Card,Nantes,Yes,25,Other,58.66
T101460,C1499,2025-09-23 01:00:00,Groceries,4,279.31,Digital Wallet,Montpellier,No,22,Male,1117.24
T100021,C1308,2025-09-23 06:00:00,Home Decor,2,486.17,Digital Wallet,Nantes,No,67,Female,972.34
T101822,C1355,2025-09-23 07:00:00,Clothing,4,284.33,Digital Wallet,Nice,Yes,52,Other,1137.32
T101327,C1391,2025-09-23 10:00:00,Electronics,9,13.93,Digital Wallet,Montpellier,No,25,Female,125.37
T100960,C1356,2025-09-23 13:00:00,Home Decor,5,191.27,Credit Card,Paris,No,51,Other,956.35
T100583,C1143,2025-09-23 20:00:00,Groceries,9,462.49,Credit Card,Lyon,No,53,Female,4162.41
T100060,C1328,2025-09-24 08:00:00,Home Decor,9,403.92,Cash,Nantes,No,51,Other,3635.28
T101250,C1024,2025-09-24 12:00:00,Clothing,7,472.77,Debit Card,Nice,No,43,Other,3309.39
T100501,C1126,2025-09-24 17:00:00,Clothing,7,20.37,Credit Card,Lyon,No,48,Other,142.59
T100172,C1430,2025-09-24 21:00:00,Electronics,6,266.02,Credit Card,Marseille,No,72,Female,1596.12
T100775,C1367,2025-09-24 23:00:00,Clothing,6,356.04,Cash,Nice,Yes,21,Male,2136.24
T100785,C1232,2025-09-25 01:00:00,Electronics,7,420.12,Credit Card,Nantes,No,62,Male,2940.84
T100969,C1211,2025-09-25 02:00:00,Electronics,2,152.73,Credit Card,Montpellier,No,59,Male,305.46
T100602,C1278,2025-09-25 08:00:00,Groceries,8,361.13,Cash,Montpellier,No,39,Other,2889.04
T100776,C1216,2025-09-25 09:00:00,Electronics,7,104.17,Debit Card,Marseille,Yes,37,Male,729.19
T101793,C1369,2025-09-25 16:00:00,Home Decor,9,488.97,Digital Wallet,Montpellier,No,29,Female,4400.73
T101742,C1006,2025-09-25 17:00:00,Electronics,9,391.85,Digital Wallet,Toulouse,No,70,Other,3526.65
T100319,C1463,2025-09-26 08:00:00,Clothing,2,365.66,Debit Card,Paris,Yes,66,Female,731.32
T101672,C1193,2025-09-26 10:00:00,Groceries,2,51.97,Credit Card,Marseille,No,23,Female,103.94
T101891,C1147,2025-09-26 10:00:00,Groceries,7,436.69,Credit Card,Paris,No,66,Female,3056.83
T100014,C1087,2025-09-26 12:00:00,Home Decor,7,469.16,Credit Card,Nantes,No,42,Male,3284.12
T100587,C1105,2025-09-26 20:00:00,Electronics,3,113.56,Digital Wallet,Nantes,Yes,30,Female,340.68
T101122,C1261,2025-09-26 20:00:00,Electronics,9,67.34,Digital Wallet,Strasbourg,No,72,Female,606.06
T100056,C1484,2025-09-26 23:00:00,Groceries,8,131.86,Debit Card,Marseille,Yes,47,Female,1054.88
T101411,C1290,2025-09-27 01:00:00,Clothing,2,475.44,Debit Card,Strasbourg,No,53,Female,950.88
T101628,C1155,2025-09-28 02:00:00,Clothing,7,361.61,Credit Card,Lyon,No,28,Other,2531.27
T101502,C1046,2025-09-28 03:00:00,Clothing,4,373.3,Debit Card,Toulouse,Yes,37,Other,1493.2
T101407,C1228,2025-09-28 03:00:00,Electronics,8,455.95,Debit Card,Nice,Yes,45,Female,3647.6
T100359,C1368,2025-09-28 03:00:00,Clothing,2,361.71,Digital Wallet,Marseille,No,72,Other,723.42
T100385,C1419,2025-09-28 09:00:00,Groceries,9,41.72,Cash,Paris,No,43,Female,375.48
T100349,C1477,2025-09-28 10:00:00,Groceries,8,235.1,Credit Card,Marseille,No,56,Male,1880.8
T100145,C1288,2025-09-28 11:00:00,Home Decor,3,470.62,Debit Card,Paris,No,74,Other,1411.86
T100591,C1119,2025-09-28 16:00:00,Beauty,3,5.35,Debit Card,Nantes,No,45,Female,16.05
T100828,C1075,2025-09-29 01:00:00,Electronics,7,126.59,Credit Card,Montpellier,No,27,Female,886.13
T101279,C1364,2025-09-29 03:00:00,Electronics,1,466.41,Digital Wallet,Nice,Yes,28,Female,466.41
T100453,C1048,2025-09-29 11:00:00,Home Decor,9,336.35,Debit Card,Marseille,No,35,Female,3027.15
T101035,C1144,2025-09-30 02:00:00,Home Decor,9,80.57,Cash,Lyon,No,55,Other,725.13
T100510,C1298,2025-09-30 04:00:00,Beauty,8,40.83,Digital Wallet,Paris,Yes,61,Male,326.64
T101794,C1114,2025-09-30 09:00:00,Groceries,7,58.42,Cash,Toulouse,No,67,Female,408.94
T101289,C1111,2025-09-30 10:00:00,Beauty,4,469.6,Credit Card,Strasbourg,Yes,48,Male,1878.4
T100158,C1047,2025-09-30 11:00:00,Electronics,5,272.6,Credit Card,Toulouse,No,68,Male,1363.0
T101876,C1231,2025-09-30 23:00:00,Electronics,9,172.3,Digital Wallet,Paris,Yes,57,Other,1550.7
T100015,C1372,2025-10-01 02:00:00,Electronics,7,456.57,Credit Card,Strasbourg,No,26,Male,3195.99
T101190,C1047,2025-10-01 02:00:00,Beauty,9,395.14,Debit Card,Paris,No,39,Female,3556.26
T101013,C1104,2025-10-01 08:00:00,Clothing,8,160.12,Cash,Strasbourg,No,62,Male,1280.96
T100361,C1384,2025-10-02 01:00:00,Beauty,9,447.58,Digital Wallet,Strasbourg,Yes,61,Male,4028.22
